7.53E+17,1180374452,lishandgman,"RT @dan710ths: #TrophyHunters, ever considered NOT killing animals for fun? You'd be less of an embarrassment to our species. Just a though…",#animalwelfare,ANIMAL,0,10,https://pbs.twimg.com/profile_images/753328031901491200/jAdri8Kn_normal.jpg,,,,,,,,
7.53E+17,580112016,roby74_it,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/627879706449285120/AJJFjM6-_normal.jpg,,,,,,,,
7.53E+17,183901483,MichaelTheOneL,"RT @greennomad61: Stronger enforcement 4 #AnimalCruelty #Maricopa Co #Arizona #Law PROTECTS Negligent Owners????
????S&amp;RT????
#AnimalWelfare
https:/…",#animalwelfare,ANIMAL,0,13,https://pbs.twimg.com/profile_images/682584764906344448/4YEkkH25_normal.jpg,,,,,,,,
7.53E+17,3011917262,dimarino_willis,"RT @DanaAriss: Heartbreaking --&gt; 150,000 sign petition in hopes of freeing 'world's saddest polar bear' from mall #animalwelfare  https://t…",#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/438413146164711425/KeCiz1A5_normal.jpeg,,,,,,,,
7.53E+17,236170649,LouannTexas,"RT @greennomad61: Stronger enforcement 4 #AnimalCruelty #Maricopa Co #Arizona #Law PROTECTS Negligent Owners????
????S&amp;RT????
#AnimalWelfare
https:/…",#animalwelfare,ANIMAL,0,13,https://pbs.twimg.com/profile_images/621646243362529280/k5VcGGQo_normal.jpg,,,,,,,,
7.53E+17,196054751,alma_leea,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/684115958559051778/QMuugEk7_normal.jpg,,,,,,,,
7.53E+17,3270007519,Suzzanne1313,Shame on #Australia when you can be in trouble for exposing #animalwelfare  issues @_AnimalAdvocate @MoveTheWorldAU https://t.co/6lRoLnnkQu,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/729435635858210817/IFDw59z5_normal.jpg,,,,,,,,
7.53E+17,145453045,BreatheCouture,#CalgaryStampede supporters of #AnimalCruelty! Time to put lives #animalwelfare above $ #calgary #Stampede2016 https://t.co/FsT4VB5YUm,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/750043115063545856/0RE8TZbh_normal.jpg,,,,,,,,
7.53E+17,604053856,DanaAriss,"Heartbreaking --&gt; 150,000 sign petition in hopes of freeing 'world's saddest polar bear' from mall #animalwelfare  https://t.co/IqkbOh93cR",#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/461513416708870147/h8YCilIH_normal.jpeg,,,,,,,,
7.53E+17,3037194144,nonbirdberry,RT @ArcticFox571: YAY!!! :D #Farm365 #EatForThePlanet #FixTheBrokenFoodSystem #AnimalWelfare #StopDeforestation #ActOnClimate https://t.co/…,#animalwelfare,ANIMAL,0,4,https://pbs.twimg.com/profile_images/748551571009470465/xLurJptR_normal.jpg,,,,,,,,
7.53E+17,2608346600,gnargnarhead,"@gigirules7 @JenniferKrame20 no, thats some cunt pulling on a cats tail #animalwelfare",#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/734898721964580866/hivPuE8a_normal.jpg,,,,,,,,
7.53E+17,3078874540,peterkross1,RT @ArcticFox571: YAY!!! :D #Farm365 #EatForThePlanet #FixTheBrokenFoodSystem #AnimalWelfare #StopDeforestation #ActOnClimate https://t.co/…,#animalwelfare,ANIMAL,0,4,https://pbs.twimg.com/profile_images/1645139794/Autumn_Leaves_normal.jpg,,,,,,,,
7.53E+17,2984898000,FarmVoice365,RT @ArcticFox571: YAY!!! :D #Farm365 #EatForThePlanet #FixTheBrokenFoodSystem #AnimalWelfare #StopDeforestation #ActOnClimate https://t.co/…,#animalwelfare,ANIMAL,0,4,https://pbs.twimg.com/profile_images/2289823666/lswz2wr2ekxns7c26p6w_normal.jpeg,,,,,,,,
7.53E+17,2690582802,JoyofVegan,RT @ArcticFox571: YAY!!! :D #Farm365 #EatForThePlanet #FixTheBrokenFoodSystem #AnimalWelfare #StopDeforestation #ActOnClimate https://t.co/…,#animalwelfare,ANIMAL,0,4,https://pbs.twimg.com/profile_images/633605488517754880/NUhCMRI1_normal.jpg,,,,,,,,
7.53E+17,1003669872,ArcticFox571,YAY!!! :D #Farm365 #EatForThePlanet #FixTheBrokenFoodSystem #AnimalWelfare #StopDeforestation #ActOnClimate https://t.co/mDkIkLX44d,#animalwelfare,ANIMAL,0,4,https://pbs.twimg.com/profile_images/3190221596/b0e525d06c0f111dab9f5702e4b9b777_normal.jpeg,,,,,,,,
7.53E+17,1610669750,Nickis_Legacy,The latest  The Pet Gazette! https://t.co/MwoTqCNxim Thanks to @AmCuriousNJ @punekar @KingsRiverLife #animalwelfare #animalcruelty,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/739235878422388736/FxgHlMGe_normal.jpg,,,,,,,,
7.53E+17,1332869250,FLicausi,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/459011424124022784/X99d4Fdy_normal.png,,,,,,,,
7.53E+17,1912098948,sandrapuseg,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/711248794797662208/m6YpJS6v_normal.jpg,,,,,,,,
7.53E+17,172634410,cheezyBriezy,RT @TheUHMethod: Please RT! Thank YOU! #Dogs #Pets #Rescue #Animals #Love #Loyalty #Family #AnimalWelfare #OpProtectAnimals https://t.co/4l…,#animalwelfare,ANIMAL,0,123,https://pbs.twimg.com/profile_images/571368687194484736/RMtEgSig_normal.jpeg,,,,,,,,
7.53E+17,2369046404,takahide931,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/460208372739219456/vd-s2CBR_normal.jpeg,,,,,,,,
7.53E+17,2214405637,AnthonyVeerayan,Endorsement by celebrity 4 #wildlife protection &amp; #animalwelfare is great &amp; effective in creating the impact needed. https://t.co/JbpePvXcxj,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/657394729542406144/sHtZ2GoC_normal.png,,,,,,,,
7.53E+17,177178436,karen_duve,RT @LorraineLTurner: How to preserve a white lion https://t.co/t28eqdcViW #meditation #lion #yoga #animalwelfare #whitelion #protectinganim…,#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/736337516337434624/ue64T3f-_normal.jpg,,,,,,,,
7.53E+17,177178436,karen_duve,"RT @IvaIgnjatovic: Pets, cars and high temperatures don’t mix https://t.co/yG4UMU0fi8 #animalwelfare #AnimalRights",#animalwelfare,ANIMAL,0,3,https://pbs.twimg.com/profile_images/749177454590304256/rgxBWteA_normal.jpg,,,,,,,,
7.53E+17,3239480443,SusanDuncanolp,RT @SimonMilbauer: #StopBullfighting it's cruel and should be banned. #animalwelfare https://t.co/sV42nSKlnp,#animalwelfare,ANIMAL,0,12,https://pbs.twimg.com/profile_images/733343219723952131/a-1mgEtH_normal.jpg,,,,,,,,
7.53E+17,2705611811,MStitchdori,RT @SimonMilbauer: #StopBullfighting it's cruel and should be banned. #animalwelfare https://t.co/sV42nSKlnp,#animalwelfare,ANIMAL,0,12,https://pbs.twimg.com/profile_images/2626627012/ez0dwz36m18dtn5qkncg_normal.png,,,,,,,,
7.53E+17,2530758806,lily_oh_lily_,"@shall3991 Cannot understand the human lust for killing everything &amp; everyone-Sick.
AFG&amp;W taking pub comment now #banhunting #animalwelfare",#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/735262718416936960/TfBm0sgk_normal.jpg,,,,,,,,
7.53E+17,801594938,IamNicoletteB_,This stuff makes me sick..abusing poor animals...#animalwelfare https://t.co/E3bT6xRi5M,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/643530022263910405/gBLu1QIo_normal.png,,,,,,,,
7.53E+17,23246523,JuneStoyer,"RT @IvaIgnjatovic: Pets, cars and high temperatures don’t mix https://t.co/yG4UMU0fi8 #animalwelfare #AnimalRights",#animalwelfare,ANIMAL,0,3,https://pbs.twimg.com/profile_images/732301018625679360/AiGy5XOz_normal.jpg,,,,,,,,
7.53E+17,2715665504,PatMair1,RT @MizzVileAnimalO: #BANhalal #AnimalAbuse torture #OpBeast #StopFurTrade #Musliminvasion = #AnimalCruelty #Vegan #Hindu #AnimalWelfare  h…,#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/750741887758327808/fxpVdcBm_normal.jpg,,,,,,,,
7.53E+17,755557183,AnnamaijaI,Compassionate Monks Free Hundreds of Lobsters https://t.co/EZXfNAePoa #lobsters #animalwelfare #monks,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/632089823730253824/3P9MJ5ca_normal.jpg,,,,,,,,
7.53E+17,1672956398,Sandra099990Sj,RT @SimonMilbauer: #StopBullfighting it's cruel and should be banned. #animalwelfare https://t.co/sV42nSKlnp,#animalwelfare,ANIMAL,0,12,https://pbs.twimg.com/profile_images/661393108748271616/zIlpjwMV_normal.jpg,,,,,,,,
7.53E+17,3166153560,HRpetservices,Make sure you stop by the @AbFarmAnimal booth when you're at stampede! #Stampede2016 #animalwelfare #alberta  https://t.co/r7MZgXKX0r,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/753958937813217281/CGGi2Ghy_normal.jpg,,,,,,,,
7.53E+17,4883513776,waltruistic,"RT @IvaIgnjatovic: Pets, cars and high temperatures don’t mix https://t.co/yG4UMU0fi8 #animalwelfare #AnimalRights",#animalwelfare,ANIMAL,0,3,https://pbs.twimg.com/profile_images/737095481826914304/gB37YrvD_normal.jpg,,,,,,,,
7.53E+17,163382886,AnimalRightsHI,RT @thevegantrix: The abuse of animals won’t stop until we stop eating meat | Peter Singer http://t.co/gjBbtKXVrP #vegan #animals #animalwe…,#animalwelfare,ANIMAL,0,10,https://pbs.twimg.com/profile_images/1763881355/twitter_normal.jpg,,,,,,,,
7.53E+17,349639248,IvaIgnjatovic,"Pets, cars and high temperatures don’t mix https://t.co/yG4UMU0fi8 #animalwelfare #AnimalRights",#animalwelfare,ANIMAL,0,3,https://pbs.twimg.com/profile_images/463296241732816896/zNs76-Ix_normal.jpeg,,,,,,,,
7.53E+17,559166352,LibbykinSigma3,"We Are Animal People - Shop With Your Heart https://t.co/Wy7SuZ98Zl via @YouTube
#animalwelfare",#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/702941384165076992/tkkNY4TQ_normal.png,,,,,,,,
7.53E+17,2827295144,hillsideheather,see pepper the dog for more dogs looking for new forever homes... please help RT    #animalwelfare #AnimalRights https://t.co/B95RaRgLuP,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/503689554360942592/L4CmolF3_normal.jpeg,,,,,,,,
7.53E+17,161071847,misspag19,RT @SimonMilbauer: #StopBullfighting it's cruel and should be banned. #animalwelfare https://t.co/sV42nSKlnp,#animalwelfare,ANIMAL,0,12,https://pbs.twimg.com/profile_images/439823321949945856/rWrhAZOq_normal.jpeg,,,,,,,,
7.53E+17,1031530278,MeowMiya88,RT @SimonMilbauer: #StopBullfighting it's cruel and should be banned. #animalwelfare https://t.co/sV42nSKlnp,#animalwelfare,ANIMAL,0,12,https://pbs.twimg.com/profile_images/689867671127605248/LawKEHvs_normal.jpg,,,,,,,,
7.53E+17,38374153,ypcho,"RT @SoulWithoutVoic: ?????Teach Compassion Early?????
?? LOVE | Respect | And Kindness ~ Begins Early ?????#AnimalWelfare #AnimalRights #Love???????????????? ht…",#animalwelfare,ANIMAL,0,124,https://pbs.twimg.com/profile_images/707998380539170816/hdKXY5Mt_normal.jpg,,,,,,,,
7.53E+17,2273292660,mcbrady716,"RT @vezzolini: PLEASE do not return this sweet dog to it's vile owner. 
#animalwelfare LAWS! https://t.co/ACMEg6nEsC",#animalwelfare,ANIMAL,0,2,https://pbs.twimg.com/profile_images/493470165799948288/ixmF8XE8_normal.jpeg,,,,,,,,
7.53E+17,228527804,CalamityKlarita,"RT @SoulWithoutVoic: ?????Teach Compassion Early?????
?? LOVE | Respect | And Kindness ~ Begins Early ?????#AnimalWelfare #AnimalRights #Love???????????????? ht…",#animalwelfare,ANIMAL,0,124,https://pbs.twimg.com/profile_images/705858580335820800/WT2E2YUb_normal.jpg,,,,,,,,
7.53E+17,3183230630,vezzolini,"PLEASE do not return this sweet dog to it's vile owner. 
#animalwelfare LAWS! https://t.co/ACMEg6nEsC",#animalwelfare,ANIMAL,0,2,https://pbs.twimg.com/profile_images/736331962/avatar_normal.jpg,,,,,,,,
7.53E+17,376422665,EmRoseLA,"#IfIWereACelebrity I would be spending SO MUCH TIME talking about, giving to, and educating about #animalwelfare",#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/440100197448679424/B3he0gkA_normal.jpeg,,,,,,,,
7.53E+17,602856174,SusanKeefe4,She Bites @SheBitesNovel ..it's like no other I have read.. @amazon #thriller #murder #AnimalWelfare @aBookPublicist https://t.co/JCEfvbxFJo,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/378800000777815210/1ae88c0e561dc00dc0f1e181ed627986_normal.jpeg,,,,,,,,
7.53E+17,1468262635,Ty_Savoy,RT @Respect4Animals: Read the shocking statistics about the fur trade: https://t.co/33QJqLM1OP #antifur #animalwelfare #notourstowear https…,#animalwelfare,ANIMAL,0,6,https://pbs.twimg.com/profile_images/697150991024713728/yd_3GTDN_normal.jpg,,,,,,,,
7.53E+17,2611360929,EdenGreg,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/3688196062/90d7fd14089ee9881f43b169a8ae126c_normal.jpeg,,,,,,,,
7.53E+17,414288023,LorraineLTurner,How to preserve a white lion https://t.co/t28eqdcViW #meditation #lion #yoga #animalwelfare #whitelion #protectinganimals #feline #cat,#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/680596062453633025/tI-TDbnv_normal.jpg,,,,,,,,
7.53E+17,2724452451,marielleixa34,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/508992643477434368/WB_UYpuS_normal.jpeg,,,,,,,,
7.53E+17,1051922941,GeralynCfnlvr,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/687321559925698560/XhkAXhoG_normal.jpg,,,,,,,,
7.53E+17,3302754342,Kvntco,"RT @greennomad61: @Kvntco Thank you Kevin! Appreciate your support ???? #Maricopa #Arizona ???? #AnimalWelfare 
&gt;@TheGilbert23Mom  @ArizonaTouris…",#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/752372421693497344/vwmgBlgt_normal.jpg,,,,,,,,
7.53E+17,551680573,damiankucich,"RT @greennomad61: Stronger enforcement 4 #AnimalCruelty #Maricopa Co #Arizona #Law PROTECTS Negligent Owners????
????S&amp;RT????
#AnimalWelfare
https:/…",#animalwelfare,ANIMAL,0,13,https://pbs.twimg.com/profile_images/723230353880584193/g3vje-f4_normal.jpg,,,,,,,,
7.53E+17,3214744053,savino_lucy,"RT @savino_lucy: Extinction Is Forever*
#Extinction 
#AnimalWelfare 
#animalmovement 
#animalrescue 
#AnimalRights https://t.co/IqrzKKdRpF",#animalwelfare,ANIMAL,0,3,https://pbs.twimg.com/profile_images/560207875537387520/9ZmkRiYw_normal.jpeg,,,,,,,,
7.53E+17,345713917,andyborou,"RT @greennomad61: Stronger enforcement 4 #AnimalCruelty #Maricopa Co #Arizona #Law PROTECTS Negligent Owners????
????S&amp;RT????
#AnimalWelfare
https:/…",#animalwelfare,ANIMAL,0,13,https://pbs.twimg.com/profile_images/687017691153068033/Ue1JFkZg_normal.jpg,,,,,,,,
7.53E+17,4884526367,Lamb123V,"RT @SoulWithoutVoic: ? #JusticeIn5Words ?
Justice For All Abused Animals
#AnimalRights #AnimalAbuse
#AnimalCruelty #AnimalWelfare ????? ? http…",#animalwelfare,ANIMAL,0,185,https://pbs.twimg.com/profile_images/645321754311827456/JQ57tDlM_normal.jpg,,,,,,,,
7.53E+17,3195405908,passionfish76,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/446519952523018240/Zxb_aDG__normal.jpeg,,,,,,,,
7.53E+17,2357169002,MariaOr22042074,"RT @AnimalsCampaign: #AnimalWelfare 
?
This Photo Reminds Us WHY Fighting For Animals Is So Important????????
?????????https://t.co/J54mBBv0lE https://…",#animalwelfare,ANIMAL,0,69,https://pbs.twimg.com/profile_images/694154922019962880/hKx7PY3G_normal.jpg,,,,,,,,
7.53E+17,2651368746,greennomad61,@WinglessBird_ Thanks DK!! Appreciate the support????  #Maricopa #Arizona ????  #AnimalWelfare #AnimalRights #Laws not enforced 4 #AnimalCruelty,#animalwelfare,ANIMAL,0,0,https://pbs.twimg.com/profile_images/378800000298080500/a484e3319ba3a4373a7a8d0d9c7f7afb_normal.jpeg,,,,,,,,
7.53E+17,567444662,DeborahParker17,"RT @greennomad61: #Spanish PrimeMinister  Send  #LorenzoTheBull"" and his mother to an #AnimalSanctuary
SIGN RT ????
???? #AnimalWelfare
https://t…",#animalwelfare,ANIMAL,0,26,https://pbs.twimg.com/profile_images/754007037856485376/_kIspP6I_normal.jpg,,,,,,,,
7.53E+17,22790658,hughiegirl,"RT @greennomad61: Stronger enforcement 4 #AnimalCruelty #Maricopa Co #Arizona #Law PROTECTS Negligent Owners????
????S&amp;RT????
#AnimalWelfare
https:/…",#animalwelfare,ANIMAL,0,13,https://pbs.twimg.com/profile_images/630681409951133696/XmUNixIT_normal.jpg,,,,,,,,
7.53E+17,3222595273,robins_din,"RT @SoulWithoutVoic: ? #JusticeIn5Words ?
Justice For All Abused Animals
#AnimalRights #AnimalAbuse
#AnimalCruelty #AnimalWelfare ????? ? http…",#animalwelfare,ANIMAL,0,185,https://pbs.twimg.com/profile_images/651299721550561280/fXXWajDE_normal.jpg,,,,,,,,
7.53E+17,226806054,gracielasomma,RT @greennomad61: @greennomad61  Have you seen this petition &gt;@nytimestravel Imagine #tourism to #Spain will decrease. ???? #AnimalWelfare #La…,#animalwelfare,ANIMAL,0,2,https://pbs.twimg.com/profile_images/747174845176229888/ctC1Br0c_normal.jpg,,,,,,,,
7.53E+17,2651368746,greennomad61,"@Kvntco Thank you Kevin! Appreciate your support ???? #Maricopa #Arizona ???? #AnimalWelfare 
&gt;@TheGilbert23Mom  @ArizonaTourism  ???? Please",#animalwelfare,ANIMAL,0,1,https://pbs.twimg.com/profile_images/378800000340120960/758d71579189f5dcb2c096a8d75183b8_normal.jpeg,,,,,,,,
